"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","FetchSize","WriteSize","TCC_HIT[0]","TCC_MISS[0]","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
509,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1521,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1704534.875,1039017.875,1769126,1368624,1616926401265082,1616926401683208,1616926404626085,1616926404678924,2942877
510,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1524,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698523.8125,1038993.125,1767365,1370414,1616926404930754,1616926405332645,1616926408281923,1616926408333886,2949278
511,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1527,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702539.625,1039025,1766087,1371683,1616926408576087,1616926408992962,1616926411950720,1616926411952900,2957758
512,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1530,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696323.5,1039022.375,1767933,1369882,1616926412254252,1616926412665439,1616926415613597,1616926415615897,2948158
513,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1533,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696346.4375,1039031.4375,1769860,1367913,1616926415898784,1616926416321916,1616926419269754,1616926419324328,2947838
514,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1536,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698837.75,1039022.3125,1768494,1369287,1616926419557843,1616926419972633,1616926422918231,1616926422971415,2945598
515,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1539,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700109.5625,1038999.5,1769175,1368552,1616926423211582,1616926423623730,1616926426573968,1616926426633900,2950238
516,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1542,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699443.375,1039021.0625,1766212,1371623,1616926426867285,1616926427286766,1616926430246124,1616926430299391,2959358
517,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1545,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696750.625,1039014.125,1768304,1369524,1616926430543426,1616926430952683,1616926433901641,1616926433954262,2948958
518,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1548,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699397.375,1039017.75,1770872,1366931,1616926434193518,1616926434605480,1616926437560998,1616926437562807,2955518
519,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1551,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696257.25,1039006.4375,1768909,1368840,1616926437855793,1616926438266278,1616926441209635,1616926441287208,2943357
520,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1554,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701483.9375,1038989.8125,1767802,1369985,1616926441310591,1616926441921715,1616926444874993,1616926444951757,2953278
521,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1557,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700051.5625,1039030.1875,1766651,1371149,1616926444973668,1616926445589712,1616926448542030,1616926448619252,2952318
522,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1560,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1704739.25,1039015.75,1766912,1370924,1616926448648777,1616926449269229,1616926452214027,1616926452288821,2944798
523,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1563,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701601.875,1039019.25,1767459,1370326,1616926452318737,1616926452933427,1616926455869744,1616926455945175,2936317
524,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1566,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699759.0625,1039025.9375,1767414,1370397,1616926455970492,1616926456616984,1616926459565302,1616926459641883,2948318
525,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1569,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700347.125,1039026.625,1768996,1368790,1616926459666960,1616926460289181,1616926463235899,1616926463313636,2946718
526,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1572,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703649,1039029.125,1767250,1370551,1616926463336719,1616926463945138,1616926466884816,1616926466886835,2939678
527,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1575,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703563.3125,1039003.125,1768324,1369486,1616926467180192,1616926467599696,1616926470552013,1616926470631434,2952317
528,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1578,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698143.4375,1039037.0625,1765613,1372209,1616926470653525,1616926471266973,1616926474215611,1616926474294641,2948638
529,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1581,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699677.5,1039034.1875,1767910,1369864,1616926474317173,1616926474939850,1616926477881608,1616926477960262,2941758
530,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1584,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698965.375,1039029.5625,1769193,1368687,1616926477983545,1616926478594527,1616926481541885,1616926481621074,2947358
531,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1587,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701637.5,1039042.1875,1766607,1371171,1616926481643496,1616926482265284,1616926485218882,1616926485298347,2953598
532,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1590,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700339.625,1039026.5625,1768630,1369170,1616926485318164,1616926485935522,1616926488886879,1616926488966964,2951357
533,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1593,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701695.375,1039018,1768094,1369710,1616926488986560,1616926489615786,1616926492569384,1616926492656520,2953598
534,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1596,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701172.25,1039025.5625,1767769,1369991,1616926492684061,1616926493295262,1616926496243100,1616926496321500,2947838
535,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1599,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702563.6875,1039024.5,1767351,1370424,1616926496346867,1616926496971100,1616926499913497,1616926499988574,2942397
536,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1602,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699339.4375,1039035.4375,1767439,1370296,1616926500021435,1616926500643777,1616926503600575,1616926503675335,2956798
537,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1605,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1694226.1875,1039025.0625,1766550,1371229,1616926503705431,1616926504323614,1616926507264252,1616926507266086,2940638
538,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1608,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1711108.625,1039041.9375,1770030,1367878,1616926507572908,1616926507983612,1616926510917850,1616926510998432,2934238
539,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1611,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1704255.5,1039028.5,1768210,1369578,1616926511022497,1616926511628969,1616926514582247,1616926514662480,2953278
540,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1614,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699220.3125,1039028.25,1771076,1366766,1616926514688248,1616926515294327,1616926518242805,1616926518321389,2948478
541,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1617,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702128.9375,1039008.25,1765365,1372500,1616926518345023,1616926518956964,1616926521905122,1616926521983824,2948158
542,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1620,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700325.0625,1039033.625,1768550,1369229,1616926522004783,1616926522615322,1616926525566680,1616926525645398,2951358
543,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1623,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699375.9375,1039004.1875,1768078,1369697,1616926525668271,1616926526277079,1616926529224117,1616926529303546,2947038
544,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1626,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699521.125,1039011.4375,1767075,1370706,1616926529328642,1616926529931637,1616926532877395,1616926532955681,2945758
545,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1629,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699955.25,1039049.5,1765783,1371985,1616926532981700,1616926533603994,1616926536556632,1616926536634166,2952638
546,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1632,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1694755.6875,1039037.0625,1768904,1368860,1616926536656107,1616926537284752,1616926540234670,1616926540312692,2949918
547,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1635,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701001.1875,1039009.5625,1769854,1367935,1616926540333471,1616926540942909,1616926543880187,1616926543957013,2937278
548,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1638,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696378.0625,1039024.25,1767710,1370048,1616926543979245,1616926544608787,1616926547555665,1616926547634166,2946878
549,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1641,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697328.6875,1039035.75,1766629,1371113,1616926547657931,1616926548278064,1616926551225262,1616926551302232,2947198
550,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1644,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699755.875,1039030.875,1768116,1369718,1616926551325275,1616926551930942,1616926554880540,1616926554960960,2949598
551,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1647,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696509.5,1039038.8125,1767957,1369831,1616926554983442,1616926555603222,1616926558552661,1616926558640377,2949439
552,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1650,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700522.5,1038990.9375,1767680,1370113,1616926558672117,1616926559290899,1616926562235217,1616926562315055,2944318
553,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1653,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701461.875,1039029.3125,1768618,1369194,1616926562335454,1616926562946337,1616926565878975,1616926565958005,2932638
554,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1656,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695446.375,1039038.9375,1767650,1370142,1616926565981358,1616926566590894,1616926569544332,1616926569623736,2953438
555,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1659,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1713190.5625,1039009.5,1765377,1372360,1616926569646809,1616926570279932,1616926573235290,1616926573313813,2955358
556,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1662,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703793,1039044.4375,1766594,1371222,1616926573337898,1616926573954809,1616926576906168,1616926576986057,2951359
557,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1665,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698985.8125,1039038.875,1766959,1370788,1616926577006865,1616926577615687,1616926580565605,1616926580644594,2949918
558,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1668,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698707.4375,1039048.3125,1765583,1372289,1616926580666425,1616926581297925,1616926584248163,1616926584325604,2950238
559,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1671,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703098.875,1039040.9375,1768348,1369440,1616926584349058,1616926584959122,1616926587901040,1616926587978602,2941918
560,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1674,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698410.5625,1039047.0625,1767049,1370742,1616926588009871,1616926588621480,1616926591570598,1616926591649112,2949118
561,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1677,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701359.125,1039019.8125,1770260,1367526,1616926591677425,1616926592291277,1616926595236556,1616926595315055,2945279
562,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1680,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702632.5625,1039006.375,1764553,1373256,1616926595336575,1616926595953515,1616926598893353,1616926598974865,2939838
563,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1683,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699099.4375,1039024.1875,1767130,1370637,1616926598996585,1616926599625593,1616926602576631,1616926602655854,2951038
564,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1686,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698189.875,1039041.96875,1764594,1373163,1616926602678437,1616926603310350,1616926606261068,1616926606341333,2950718
565,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1689,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1704414.875,1039016.3125,1767206,1370551,1616926606364917,1616926606980948,1616926609917266,1616926609919151,2936318
566,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1692,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700192.0625,1039026.75,1766205,1371615,1616926610216304,1616926610638865,1616926613595183,1616926613673708,2956318
567,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1695,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698050.4375,1039057.625,1768410,1369427,1616926613693605,1616926614317623,1616926617265141,1616926617266714,2947518
568,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1698,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697684.3125,1039016.0625,1767483,1370305,1616926617561593,1616926617973461,1616926620909939,1616926620989161,2936478
569,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1701,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698272.875,1039003.25,1766484,1371308,1616926621011913,1616926621624906,1616926624578024,1616926624664250,2953118
570,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1704,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700466.6875,1039014.625,1770533,1367265,1616926624693044,1616926625302422,1616926628254580,1616926628332967,2952158
571,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1707,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696175.0625,1039007.8125,1765874,1371866,1616926628361941,1616926628980179,1616926631918257,1616926631997415,2938078
572,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1710,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696249.25,1039017.4375,1765756,1372061,1616926632036017,1616926632666257,1616926635625454,1616926635674498,2959197
573,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1713,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698599.8125,1039036.5625,1769214,1368586,1616926635915668,1616926636346894,1616926639290892,1616926639369604,2943998
574,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1716,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701663.5625,1039019.5625,1768404,1369413,1616926639395723,1616926640007331,1616926642949409,1616926642951209,2942078
575,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1719,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698448.375,1039010,1767606,1370214,1616926643242843,1616926643664769,1616926646612446,1616926646691169,2947677
576,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1722,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700403.25,1039022.625,1768993,1368771,1616926646717328,1616926647347966,1616926650303164,1616926650383630,2955198
577,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1725,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703464.6875,1039011,1768345,1369428,1616926650405762,1616926651026563,1616926653972001,1616926654053109,2945438
578,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1728,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698588.375,1038998.625,1768115,1369639,1616926654073186,1616926654693400,1616926657642678,1616926657722256,2949278
579,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1731,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696710.6875,1039017.625,1767081,1370726,1616926657745870,1616926658360238,1616926661303116,1616926661382007,2942878
580,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1734,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1694587.75,1039005.8125,1770351,1367472,1616926661404018,1616926662026875,1616926664971513,1616926665050363,2944638
581,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1737,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702922,1039034.25,1769334,1368628,1616926665077594,1616926665707312,1616926668658670,1616926668660711,2951358
582,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1740,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699963.9375,1039004.375,1766325,1371497,1616926668961702,1616926669373070,1616926672321707,1616926672399930,2948637
583,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1743,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703605.0625,1039041,1768873,1368961,1616926672418775,1616926673047827,1616926675996785,1616926676076812,2948958
584,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1746,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698211.875,1039020.0625,1767635,1370134,1616926676100847,1616926676719144,1616926679671622,1616926679749416,2952478
585,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1749,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697823.1875,1039003.4375,1768512,1369309,1616926679773301,1616926680375061,1616926683325459,1616926683404037,2950398
586,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1752,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698255.0625,1039025.875,1769123,1368608,1616926683432540,1616926684059379,1616926687008497,1616926687087001,2949118
587,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1755,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698914.75,1039015.875,1766092,1371686,1616926687108220,1616926687718206,1616926690670844,1616926690679125,2952638
588,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1758,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700295.4375,1039020.1875,1768806,1368987,1616926690961722,1616926691376922,1616926694325240,1616926694405039,2948318
589,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1761,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696714.5625,1039036.0625,1767355,1370478,1616926694428552,1616926695062919,1616926698006437,1616926698087221,2943518
590,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1764,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697874.9375,1039020.3125,1766524,1371249,1616926698111636,1616926698724276,1616926701672914,1616926701674937,2948638
591,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1767,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1694981.25,1039037.625,1769845,1367917,1616926701958345,1616926702385873,1616926705327311,1616926705406691,2941438
592,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1770,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700273.5,1039015.3125,1768846,1368965,1616926705427260,1616926706046351,1616926708989068,1616926709067243,2942717
593,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1773,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696645.25,1039044.1875,1771265,1366491,1616926709090807,1616926709708468,1616926712662066,1616926712741491,2953598
594,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1776,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697125,1039029.875,1767687,1370065,1616926712764734,1616926713383505,1616926716335183,1616926716413954,2951678
595,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1779,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701474,1039007.5625,1767602,1370210,1616926716435885,1616926717046662,1616926719992420,1616926720071942,2945758
596,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1782,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701927.25,1039017.25,1768129,1369625,1616926720090987,1616926720715419,1616926723671737,1616926723749034,2956318
597,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1785,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700311.375,1039021.5625,1769272,1368501,1616926723770153,1616926724410256,1616926727364334,1616926727443339,2954078
598,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1788,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1705173,1039022.875,1765442,1372366,1616926727466412,1616926728084094,1616926731033691,1616926731112427,2949597
599,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1791,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699422.25,1039011.5,1767769,1369978,1616926731135670,1616926731748651,1616926734701128,1616926734780663,2952477
600,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1794,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1694256.6875,1039035.1875,1767984,1369796,1616926734802894,1616926735411568,1616926738355726,1616926738434933,2944158
601,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1797,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701763.875,1039021.3125,1766064,1371701,1616926738454680,1616926739070565,1616926742017283,1616926742097388,2946718
